__v,_id,brand,device,devicetype,protocol,subdevice
0,6045c9f256c8123a1d54a47a,Nokia,24,Satellite,Barco,-1
0,6045c9f256c8123a1d54a47b,Novaplex,27,Cable Box,Panasonic_Old,-1
0,6045c9f256c8123a1d54a47c,Onkyo,132,Cassette Tape,NEC1,89
0,6045c9f256c8123a1d54a47d,Onkyo,210,Cassette Tape,NEC1,13
0,6045c9f256c8123a1d54a47f,Onkyo,210,Amplifier,NEC1,108
0,6045c9f256c8123a1d54a481,Onkyo,210,Amplifier,NEC2,109
0,6045c9f256c8123a1d54a47e,Onkyo,210,Amplifier,NEC,109
0,6045c9f256c8123a1d54a480,Onkyo,210,Amplifier,NEC1,109
0,6045c9f256c8123a1d54a482,Onkyo,168,Laser Disc,Pioneer,-1
0,6045c9f356c8123a1d54a484,Onkyo,210,DVD Player,NEC1,43
0,6045c9f356c8123a1d54a483,Onkyo,69,DVD Player,NEC1,-1
0,6045c9f356c8123a1d54a485,Onkyo,132,CD Player,NEC1,117
0,6045c9f356c8123a1d54a489,Onkyo,210,CD Player,NEC2,13
0,6045c9f356c8123a1d54a487,Onkyo,210,CD Player,NEC1,44
0,6045c9f356c8123a1d54a488,Onkyo,210,CD Player,NEC1,109
0,6045c9f356c8123a1d54a48a,Onkyo,210,CD Player,NEC2,44
0,6045c9f356c8123a1d54a486,Onkyo,210,CD Player,NEC1,13
0,6045c9f356c8123a1d54a48b,Onkyo,210,CD Player,NEC2,109
0,6045c9f356c8123a1d54a48e,Onkyo,210,Receiver,NEC2,108
0,6045c9f356c8123a1d54a48f,Onkyo,210,Receiver,NEC2,109
0,6045c9f356c8123a1d54a48c,Onkyo,210,Receiver,NEC1,108
0,6045c9f356c8123a1d54a48d,Onkyo,210,Receiver,NEC1,109
0,6045c9f356c8123a1d54a492,Onkyo,210,Unknown,NEC1,109
0,6045c9f356c8123a1d54a490,Onkyo,210,Unknown,NEC,109
0,6045c9f356c8123a1d54a491,Onkyo,210,Unknown,NEC1,44
0,6045c9f356c8123a1d54a494,Onkyo,210,Unknown,NEC2,109
0,6045c9f356c8123a1d54a493,Onkyo,210,Unknown,NEC2,44
0,6045c9f356c8123a1d54a498,Onkyo,210,Tuner,NEC2,109
0,6045c9f356c8123a1d54a496,Onkyo,210,Tuner,NEC1,109
0,6045c9f356c8123a1d54a495,Onkyo,210,Tuner,NEC1,37
0,6045c9f356c8123a1d54a497,Onkyo,210,Tuner,NEC2,37
0,6045c9f356c8123a1d54a499,Onkyo Integra,210,DVD Changer,NEC1,43
0,6045c9f356c8123a1d54a49b,Onkyo Integra,210,Receiver,NEC1,109
0,6045c9f356c8123a1d54a49d,Onkyo Integra,210,Receiver,NEC2,109
0,6045c9f356c8123a1d54a49a,Onkyo Integra,210,Receiver,NEC1,108
0,6045c9f356c8123a1d54a49c,Onkyo Integra,210,Receiver,NEC2,108
0,6045c9f356c8123a1d54a49e,PHAST,85,PLR-IR1,Dgtec,-1
0,6045c9f356c8123a1d54a49f,PS Audio,20,CD Player,RC5,-1
0,6045c9f456c8123a1d54a4a1,Panasonic,128,Plasma,Panasonic,4
0,6045c9f456c8123a1d54a4a0,Panasonic,128,Plasma,Panasonic,
0,6045c9f456c8123a1d54a4a3,Panasonic,160,DVD Player,Panasonic,
0,6045c9f456c8123a1d54a4a2,Panasonic,128,DVD Player,Panasonic,
0,6045c9f456c8123a1d54a4a4,Panasonic,160,DVD Player,Panasonic,4
0,6045c9f456c8123a1d54a4a5,Panasonic,160,DVD Player,Panasonic,16
0,6045c9f456c8123a1d54a4a6,Panasonic,160,DVD Player,Panasonic,18
0,6045c9f456c8123a1d54a4a7,Panasonic,160,DVD Player,Panasonic,28
0,6045c9f456c8123a1d54a4a9,Panasonic,176,DVD Player,Panasonic,
0,6045c9f456c8123a1d54a4a8,Panasonic,160,DVD Player,Panasonic,34
0,6045c9f456c8123a1d54a4aa,Panasonic,160,Receiver,Panasonic,
0,6045c9f456c8123a1d54a4ab,Panasonic,160,Receiver,Panasonic,4
0,6045c9f456c8123a1d54a4ac,Panasonic,160,Receiver,Panasonic,28
0,6045c9f456c8123a1d54a4ad,Panasonic,128,HDTV Tuner,Panasonic,2
0,6045c9f456c8123a1d54a4af,Panasonic,128,TV,Panasonic,4
0,6045c9f456c8123a1d54a4ae,Panasonic,128,TV,Panasonic,
0,6045c9f456c8123a1d54a4b3,Panasonic,2,VCR,Panasonic_Old,-1
0,6045c9f456c8123a1d54a4b1,Panasonic,144,VCR,Panasonic,1
0,6045c9f456c8123a1d54a4b2,Panasonic,144,VCR,Panasonic,5
0,6045c9f456c8123a1d54a4b0,Panasonic,144,VCR,Panasonic,
0,6045c9f456c8123a1d54a4b4,Panasonic,144,Laser Disc,Panasonic,64
0,6045c9f456c8123a1d54a4b5,Parasound,3,Surround Processor,NEC1,240
0,6045c9f456c8123a1d54a4b7,Parasound,134,Receiver,NEC1,97
0,6045c9f456c8123a1d54a4b8,Parasound,27,Receiver,RC5,-1
0,6045c9f456c8123a1d54a4b6,Parasound,3,Receiver,NEC1,240
0,6045c9f456c8123a1d54a4ba,Philips,26,CD-R,RC5,-1
0,6045c9f456c8123a1d54a4b9,Philips,20,CD-R,RC5,-1
0,6045c9f556c8123a1d54a4bc,Philips,133,DSS,Tivo unit=0,48
0,6045c9f556c8123a1d54a4bb,Philips,39,DSS,RC6,-1
0,6045c9f556c8123a1d54a4bf,Philips,133,Digital Recorder,Tivo unit=2,48
0,6045c9f556c8123a1d54a4c0,Philips,133,Digital Recorder,Tivo unit=3,48
0,6045c9f556c8123a1d54a4c2,Philips,133,Digital Recorder,Tivo unit=5,48
0,6045c9f556c8123a1d54a4c1,Philips,133,Digital Recorder,Tivo unit=4,48
0,6045c9f556c8123a1d54a4c3,Philips,133,Digital Recorder,Tivo unit=6,48
0,6045c9f556c8123a1d54a4c4,Philips,133,Digital Recorder,Tivo unit=7,48
0,6045c9f556c8123a1d54a4c5,Philips,133,Digital Recorder,Tivo unit=8,48
0,6045c9f556c8123a1d54a4bd,Philips,133,Digital Recorder,Tivo unit=0,48
0,6045c9f556c8123a1d54a4c6,Philips,133,Digital Recorder,Tivo unit=9,48
0,6045c9f556c8123a1d54a4be,Philips,133,Digital Recorder,Tivo unit=1,48
0,6045c9f556c8123a1d54a4ca,Philips,17,Receiver,RC5,-1
0,6045c9f556c8123a1d54a4c8,Philips,5,Receiver,RC5,-1
0,6045c9f556c8123a1d54a4c7,Philips,,Receiver,RC5,-1
0,6045c9f556c8123a1d54a4cb,Philips,20,Receiver,RC5,-1
0,6045c9f556c8123a1d54a4c9,Philips,16,Receiver,RC5,-1
0,6045c9f556c8123a1d54a4cc,Philips,,TV,RC5,-1
0,6045c9f556c8123a1d54a4cd,Philips,3,TV,RC5,-1
0,6045c9f556c8123a1d54a4ce,Philips,4,DVD Player,RC6,-1
0,6045c9f556c8123a1d54a4cf,Philips,5,VCR,RC5,-1
0,6045c9f556c8123a1d54a4d0,Pioneer,162,CD Player,Pioneer,-1
0,6045c9f556c8123a1d54a4d1,Pioneer,162,CD Jukebox,Pioneer,-1
0,6045c9f556c8123a1d54a4d3,Pioneer,168,Cable Box,NEC2,40
0,6045c9f556c8123a1d54a4d2,Pioneer,172,Cable Box,NEC1,-1
0,6045c9f556c8123a1d54a4d4,Pioneer,170,Cable Box,Pioneer,-1
0,6045c9f556c8123a1d54a4d5,Pioneer,161,Cassette Tape,Pioneer,-1
0,6045c9f556c8123a1d54a4d7,Pioneer,175,DVD Changer,Pioneer,-1
0,6045c9f556c8123a1d54a4d6,Pioneer,163,DVD Changer,Pioneer,-1
0,6045c9f656c8123a1d54a4d9,Pioneer,175,DVD Jukebox,Pioneer,-1
0,6045c9f656c8123a1d54a4d8,Pioneer,163,DVD Jukebox,Pioneer,-1
0,6045c9f656c8123a1d54a4da,Pioneer,163,DVD Player,NEC,-1
0,6045c9f656c8123a1d54a4de,Pioneer,163,DVD Player,Pioneer,-1
0,6045c9f656c8123a1d54a4dd,Pioneer,175,DVD Player,NEC2,-1
0,6045c9f656c8123a1d54a4df,Pioneer,175,DVD Player,Pioneer,-1
0,6045c9f656c8123a1d54a4db,Pioneer,175,DVD Player,NEC,-1
0,6045c9f656c8123a1d54a4dc,Pioneer,163,DVD Player,NEC2,-1
0,6045c9f656c8123a1d54a4e2,Pioneer,163,Laser Disc,Pioneer,-1
0,6045c9f656c8123a1d54a4e0,Pioneer,168,Laser Disc,NEC2,-1
0,6045c9f656c8123a1d54a4e1,Pioneer,175,Laser Disc,NEC2,-1
0,6045c9f656c8123a1d54a4e3,Pioneer,168,Laser Disc,Pioneer,-1
0,6045c9f656c8123a1d54a4e4,Pioneer,175,Laser Disc,Pioneer,-1
0,6045c9f656c8123a1d54a4e7,Pioneer,165,Amplifier,Pioneer,-1
0,6045c9f656c8123a1d54a4e5,Pioneer,162,Amplifier,Pioneer,-1
0,6045c9f656c8123a1d54a4e6,Pioneer,164,Amplifier,Pioneer,-1
0,6045c9f656c8123a1d54a4e8,Pioneer,165,Receiver,NEC2,-1
0,6045c9f656c8123a1d54a4ea,Pioneer,165,Receiver,Pioneer,-1
0,6045c9f656c8123a1d54a4e9,Pioneer,164,Receiver,Pioneer,-1
0,6045c9f656c8123a1d54a4eb,Pioneer,170,TV,Pioneer,-1
0,6045c9f656c8123a1d54a4ec,Pioneer,175,TV,Pioneer,-1
0,6045c9f656c8123a1d54a4ed,Pragmatic,172,Router,NEC1,-1
0,6045c9f656c8123a1d54a4ee,Proceed,5,Surround Processor,RECS80,-1
0,6045c9f656c8123a1d54a4ef,Proscan,5,DVD Player,RCA,-1
0,6045c9f656c8123a1d54a4f0,Proscan,15,DVD Player,RCA,-1
0,6045c9f756c8123a1d54a4f2,Proscan,15,TV,RCA-38,-1
0,6045c9f756c8123a1d54a4f1,Proscan,15,TV,RCA,-1
0,6045c9f756c8123a1d54a4f3,Proton,4,TV,NEC1,-1
0,6045c9f756c8123a1d54a4f5,Proton,3,TV,Proton,-1
0,6045c9f756c8123a1d54a4f4,Proton,2,TV,Proton,-1
0,6045c9f756c8123a1d54a4f6,Proton,17,TV,Proton,-1
0,6045c9f756c8123a1d54a4f7,Quasar,128,TV,Panasonic,
0,6045c9f756c8123a1d54a4f8,RCA,7,DSS,RCA,-1
0,6045c9f756c8123a1d54a4f9,RCA,15,DSS,RCA,-1
0,6045c9f756c8123a1d54a4fa,RCA,13,Laser Disc,RCA,-1
0,6045c9f756c8123a1d54a4fb,RCA,5,DVD Player,RCA,-1
0,6045c9f756c8123a1d54a4fc,RCA,5,DVD Player,RCA-38,-1
0,6045c9f756c8123a1d54a4fd,RCA,14,VCR,RCA,-1
0,6045c9f756c8123a1d54a4fe,RCA,15,VCR,RCA,-1
0,6045c9f756c8123a1d54a501,RCA,14,TV,RCA-38,-1
0,6045c9f756c8123a1d54a500,RCA,7,TV,RCA-38,-1
0,6045c9f756c8123a1d54a4ff,RCA,15,TV,RCA,-1
0,6045c9f756c8123a1d54a502,RCA,15,TV,RCA-38,-1
0,6045c9f756c8123a1d54a503,RSQ,3,Karaoke,JVC,-1
0,6045c9f756c8123a1d54a504,RSQ,179,Karaoke,JVC,-1
0,6045c9f756c8123a1d54a505,RSQ,191,Karaoke,JVC,-1
0,6045c9f756c8123a1d54a506,Rega,110,Receiver,NEC1,-1
0,6045c9f756c8123a1d54a507,Rega,135,Receiver,NEC1,124
0,6045c9f756c8123a1d54a508,Rega,16,Receiver,RC5,-1
0,6045c9f856c8123a1d54a509,Replay Networks,1,Digital Recorder,Replay,
0,6045c9f856c8123a1d54a50a,Rotel,20,CD Player,RC5,-1
0,6045c9f856c8123a1d54a50b,Rotel,82,Tuner,Aiwa,
0,6045c9f856c8123a1d54a50d,Runco,4,Line Doubler,NEC2,-1
0,6045c9f856c8123a1d54a50c,Runco,4,Line Doubler,NEC1,-1
0,6045c9f856c8123a1d54a50e,Runco,1,Video Controller,Sharp,-1
0,6045c9f856c8123a1d54a50f,Runco,1,Controller/DLP,Sharp,-1
0,6045c9f856c8123a1d54a511,Runco,24,Video Projector,NEC2,247
0,6045c9f856c8123a1d54a510,Runco,24,Video Projector,NEC1,247
0,6045c9f856c8123a1d54a513,Runco,5,Video Projector,Zenith,1
0,6045c9f856c8123a1d54a512,Runco,1,Video Projector,Sharp,-1
0,6045c9f856c8123a1d54a514,Russound,10,Music Server,DirecTV,-1
0,6045c9f856c8123a1d54a515,Samsung,7,TV,NECx2,7
0,6045c9f856c8123a1d54a516,Samsung,1,Air Conditioner,Samsung20,8
0,6045c9f956c8123a1d54a517,Samsung,7,Rear Projection DLP TV,NECx2,7
0,6045c9f956c8123a1d54a519,Samsung,2,VCR,NECx2,2
0,6045c9f956c8123a1d54a51a,Samsung,5,VCR,NECx2,5
0,6045c9f956c8123a1d54a518,Samsung,2,VCR,NEC2,2
0,6045c9f956c8123a1d54a51b,Sanyo,56,TV,NEC1,-1
0,6045c9f956c8123a1d54a51c,Sanyo,48,Video Projector,NEC1,-1
0,6045c9f956c8123a1d54a51e,Scientific Atlanta,27,Cable Box,Panasonic_Old,-1
0,6045c9f956c8123a1d54a51d,Scientific Atlanta,71,Cable Box,Mitsubishi,-1
0,6045c9f956c8123a1d54a520,Seleco,30,TV,Barco,-1
0,6045c9f956c8123a1d54a51f,Seleco,,TV,Barco,-1
0,6045c9f956c8123a1d54a521,Sharp,3,VCR,Sharp,-1
0,6045c9f956c8123a1d54a522,Sharp,1,DTV Decoder,Sharp,-1
0,6045c9f956c8123a1d54a523,Sharp,13,Video Projector,Sharp,-1
0,6045c9fa56c8123a1d54a524,Sharp,1,Monitor,Sharp,-1
0,6045c9fa56c8123a1d54a526,Sharp,1,TV,Sharp{2},-1
0,6045c9fa56c8123a1d54a525,Sharp,1,TV,Sharp,-1
0,6045c9fa56c8123a1d54a527,Sherwood,131,Receiver,NEC2,69
0,6045c9fa56c8123a1d54a528,Sigma Designs,128,DVD Player,NEC1,-1
0,6045c9fa56c8123a1d54a529,Snell,80,Speaker,Aiwa,
0,6045c9fa56c8123a1d54a52a,Sonance,132,System Controller,NECx1,132
0,6045c9fa56c8123a1d54a52b,Sonance,,Distributed Audio,NEC,90
0,6045c9fa56c8123a1d54a52c,Sonance,,Distributed Audio,NEC1,90
0,6045c9fa56c8123a1d54a52d,Sonance,,Distributed Audio,NEC2,90
0,6045c9fa56c8123a1d54a52e,Sony,68,Boombox,Sony15,-1
0,6045c9fa56c8123a1d54a52f,Sony,100,Boombox,Sony15,-1
0,6045c9fa56c8123a1d54a530,Sony,17,CD Changer,Sony12,-1
0,6045c9fa56c8123a1d54a534,Sony,36,CD Jukebox,Sony15,-1
0,6045c9fa56c8123a1d54a533,Sony,23,CD Jukebox,Sony15,-1
0,6045c9fa56c8123a1d54a531,Sony,1,CD Jukebox,Sony12,-1
0,6045c9fa56c8123a1d54a535,Sony,57,CD Jukebox,Sony15,-1
0,6045c9fa56c8123a1d54a536,Sony,81,CD Jukebox,Sony15,-1
0,6045c9fa56c8123a1d54a532,Sony,17,CD Jukebox,Sony12,-1
0,6045c9fa56c8123a1d54a537,Sony,26,CD Jukebox,Sony20,153
0,6045c9fb56c8123a1d54a53a,Sony,57,CD Player,Sony15,-1
0,6045c9fb56c8123a1d54a539,Sony,17,CD Player,Sony12,-1
0,6045c9fb56c8123a1d54a53b,Sony,81,CD Player,Sony15,-1
0,6045c9fb56c8123a1d54a538,Sony,1,CD Player,Sony12,-1
0,6045c9fb56c8123a1d54a53c,Sony,14,Cassette Tape,Sony12,-1
0,6045c9fb56c8123a1d54a53d,Sony,16,Cassette Tape,Sony12,-1
0,6045c9fb56c8123a1d54a53e,Sony,26,DSP,Sony20,233
0,6045c9fb56c8123a1d54a53f,Sony,28,DAT,Sony12,-1
0,6045c9fb56c8123a1d54a542,Sony,1,DSS,Sony12,-1
0,6045c9fb56c8123a1d54a543,Sony,11,DSS,Sony12,-1
0,6045c9fb56c8123a1d54a544,Sony,183,DSS,Sony15,-1
0,6045c9fb56c8123a1d54a545,Sony,23,DSS,Sony20,133
0,6045c9fb56c8123a1d54a541,Sony,64,DSS,NEC1,-1
0,6045c9fb56c8123a1d54a540,Sony,3,DSS,JVC,-1
0,6045c9fb56c8123a1d54a546,Sony,5,DSS,Zenith,1
0,6045c9fb56c8123a1d54a549,Sony,217,DV Cam,Sony15,-1
0,6045c9fb56c8123a1d54a548,Sony,185,DV Cam,Sony15,-1
0,6045c9fb56c8123a1d54a547,Sony,7,DV Cam,Sony12,-1
0,6045c9fb56c8123a1d54a54c,Sony,164,DVD Player,Sony15,-1
0,6045c9fb56c8123a1d54a54d,Sony,26,DVD Player,Sony20,73
0,6045c9fb56c8123a1d54a54f,Sony,26,DVD Player,Sony20,98
0,6045c9fb56c8123a1d54a550,Sony,26,DVD Player,Sony20,218
0,6045c9fb56c8123a1d54a54b,Sony,4,DVD Player,Sony15,-1
0,6045c9fb56c8123a1d54a54a,Sony,1,DVD Player,Sony12,-1
0,6045c9fb56c8123a1d54a54e,Sony,26,DVD Player,Sony20,83
0,6045c9fb56c8123a1d54a552,Sony,26,Digital Recorder,Sony20,73
0,6045c9fb56c8123a1d54a553,Sony,26,Digital Recorder,Sony20,98
0,6045c9fb56c8123a1d54a551,Sony,1,Digital Recorder,Sony12,-1
0,6045c9fb56c8123a1d54a554,Sony,26,Digital Recorder,Sony20,154
0,6045c9fb56c8123a1d54a555,Sony,6,Laser Disc,Sony12,-1
0,6045c9fc56c8123a1d54a556,Sony,15,Mini-Disc,Sony12,-1
0,6045c9fc56c8123a1d54a557,Sony,17,Mini-Disc,Sony12,-1
0,6045c9fc56c8123a1d54a55a,Sony,7,Pre-Amplifier,Sony12,-1
0,6045c9fc56c8123a1d54a559,Sony,6,Pre-Amplifier,Sony12,-1
0,6045c9fc56c8123a1d54a558,Sony,2,Pre-Amplifier,Sony12,-1
0,6045c9fc56c8123a1d54a55b,Sony,11,Pre-Amplifier,Sony12,-1
0,6045c9fc56c8123a1d54a55c,Sony,12,Pre-Amplifier,Sony12,-1
0,6045c9fc56c8123a1d54a55d,Sony,15,Pre-Amplifier,Sony12,-1
0,6045c9fc56c8123a1d54a55e,Sony,16,Pre-Amplifier,Sony12,-1
0,6045c9fc56c8123a1d54a560,Sony,18,Pre-Amplifier,Sony12,-1
0,6045c9fc56c8123a1d54a55f,Sony,17,Pre-Amplifier,Sony12,-1
0,6045c9fc56c8123a1d54a561,Sony,20,Pre-Amplifier,Sony15,-1
0,6045c9fc56c8123a1d54a563,Sony,36,Pre-Amplifier,Sony15,-1
0,6045c9fc56c8123a1d54a564,Sony,144,Pre-Amplifier,Sony15,-1
0,6045c9fc56c8123a1d54a566,Sony,26,Pre-Amplifier,Sony20,66
0,6045c9fc56c8123a1d54a565,Sony,183,Pre-Amplifier,Sony15,-1
0,6045c9fc56c8123a1d54a562,Sony,23,Pre-Amplifier,Sony15,-1
0,6045c9fc56c8123a1d54a567,Sony,26,Pre-Amplifier,Sony20,73
0,6045c9fc56c8123a1d54a568,Sony,1,Receiver,Sony12,-1
0,6045c9fc56c8123a1d54a569,Sony,2,Receiver,Sony12,-1
0,6045c9fc56c8123a1d54a56b,Sony,7,Receiver,Sony12,-1
0,6045c9fc56c8123a1d54a56c,Sony,11,Receiver,Sony12,-1
0,6045c9fc56c8123a1d54a56d,Sony,12,Receiver,Sony12,-1
0,6045c9fc56c8123a1d54a56f,Sony,15,Receiver,Sony12,-1
0,6045c9fc56c8123a1d54a56e,Sony,13,Receiver,Sony12,-1
0,6045c9fc56c8123a1d54a570,Sony,16,Receiver,Sony12,-1
0,6045c9fc56c8123a1d54a56a,Sony,6,Receiver,Sony12,-1
0,6045c9fc56c8123a1d54a571,Sony,17,Receiver,Sony12,-1
0,6045c9fc56c8123a1d54a573,Sony,4,Receiver,Sony15,-1
0,6045c9fc56c8123a1d54a574,Sony,20,Receiver,Sony15,-1
0,6045c9fc56c8123a1d54a575,Sony,23,Receiver,Sony15,-1
0,6045c9fc56c8123a1d54a576,Sony,36,Receiver,Sony15,-1
0,6045c9fc56c8123a1d54a572,Sony,18,Receiver,Sony12,-1
0,6045c9fc56c8123a1d54a577,Sony,48,Receiver,Sony15,-1
0,6045c9fc56c8123a1d54a578,Sony,121,Receiver,Sony15,-1
0,6045c9fc56c8123a1d54a57b,Sony,26,Receiver,Sony20,66
0,6045c9fc56c8123a1d54a579,Sony,144,Receiver,Sony15,-1
0,6045c9fc56c8123a1d54a57a,Sony,176,Receiver,Sony15,-1
0,6045c9fc56c8123a1d54a57c,Sony,26,Receiver,Sony20,73
0,6045c9fc56c8123a1d54a57d,Sony,8,Receiver,Thomson7,-1
0,6045c9fc56c8123a1d54a57e,Sony,26,Surround Processor,Sony20,233
0,6045c9fc56c8123a1d54a580,Sony,3,TV,Sony12,-1
0,6045c9fc56c8123a1d54a583,Sony,151,TV,Sony15,-1
0,6045c9fc56c8123a1d54a585,Sony,183,TV,Sony15,-1
0,6045c9fc56c8123a1d54a584,Sony,164,TV,Sony15,-1
0,6045c9fc56c8123a1d54a57f,Sony,1,TV,Sony12,-1
0,6045c9fc56c8123a1d54a581,Sony,84,TV,Sony15,-1
0,6045c9fc56c8123a1d54a582,Sony,119,TV,Sony15,-1
0,6045c9fc56c8123a1d54a586,Sony,26,TV,Sony20,42
0,6045c9fc56c8123a1d54a588,Sony,23,TiVo,Sony20,133
0,6045c9fc56c8123a1d54a589,Sony,26,TiVo,Sony20,154
0,6045c9fc56c8123a1d54a587,Sony,183,TiVo,Sony15,-1
0,6045c9fc56c8123a1d54a58a,Sony,,VCR,DirecTV,-1
0,6045c9fc56c8123a1d54a58b,Sony,5,VCR,DirecTV,-1
0,6045c9fc56c8123a1d54a58c,Sony,1,VCR,Sony12,-1
0,6045c9fc56c8123a1d54a58e,Sony,7,VCR,Sony12,-1
0,6045c9fc56c8123a1d54a58f,Sony,9,VCR,Sony12,-1
0,6045c9fc56c8123a1d54a591,Sony,180,VCR,Sony15,-1
0,6045c9fc56c8123a1d54a58d,Sony,2,VCR,Sony12,-1
0,6045c9fc56c8123a1d54a592,Sony,185,VCR,Sony15,-1
0,6045c9fc56c8123a1d54a593,Sony,186,VCR,Sony15,-1
0,6045c9fc56c8123a1d54a590,Sony,11,VCR,Sony12,-1
0,6045c9fc56c8123a1d54a594,Sony,25,VCR,Sony20,37
0,6045c9fc56c8123a1d54a595,Sony,25,VCR,Sony20,69
0,6045c9fc56c8123a1d54a597,Sony,26,Video Projector,Sony20,42
0,6045c9fc56c8123a1d54a596,Sony,84,Video Projector,Sony15,-1
0,6045c9fc56c8123a1d54a59a,Sunfire,184,Surround Processor,NEC1,3
0,6045c9fc56c8123a1d54a59b,Sunfire,184,Surround Processor,NEC2,
0,6045c9fc56c8123a1d54a59c,Sunfire,184,Surround Processor,NEC2,1
0,6045c9fc56c8123a1d54a59d,Sunfire,184,Surround Processor,NEC2,3
0,6045c9fc56c8123a1d54a599,Sunfire,184,Surround Processor,NEC1,1
0,6045c9fc56c8123a1d54a598,Sunfire,184,Surround Processor,NEC1,
0,6045c9fc56c8123a1d54a59e,Symphonic,40,VCR,Emerson,-1
0,6045c9fc56c8123a1d54a59f,Symphonic,44,VCR,Emerson,-1
0,6045c9fd56c8123a1d54a5a0,Symphonic,41,TV,Emerson,-1
0,6045c9fd56c8123a1d54a5a1,TEAC,163,DVD Player,Pioneer,-1
0,6045c9fd56c8123a1d54a5a2,TEAC,175,DVD Player,Pioneer,-1
0,6045c9fd56c8123a1d54a5a3,Telemann,8,PC HDTV Tuner Card,NEC1,-1
0,6045c9fd56c8123a1d54a5a4,Terratec,4,Internet Radio,NEC1,243
0,6045c9fd56c8123a1d54a5a6,Theta Digital,175,DVD Player,Pioneer,-1
0,6045c9fd56c8123a1d54a5a5,Theta Digital,163,DVD Player,Pioneer,-1
0,6045c9fd56c8123a1d54a5a7,Theta Digital,16,Surround Processor,RC5,-1
0,6045c9fd56c8123a1d54a5a8,TiVo,26,PVR,Sony20,154
0,6045c9fd56c8123a1d54a5a9,TiVo,133,TiVo,Tivo unit=0,48
0,6045c9fd56c8123a1d54a5aa,Toshiba,64,TV,NEC,-1
0,6045c9fd56c8123a1d54a5ab,Toshiba,64,TV,NEC1,-1
0,6045c9fd56c8123a1d54a5ac,Toshiba,69,DVD Player,NEC,-1
0,6045c9fd56c8123a1d54a5ad,Toshiba,69,DVD Player,NEC1,-1
0,6045c9fe56c8123a1d54a5ae,Toshiba,68,VCR,NEC1,-1
0,6045c9fe56c8123a1d54a5af,Turtle Beach,1,MP3 Player,NEC1,-1
0,6045c9fe56c8123a1d54a5b0,Turtle Beach,1,MP3 Player,NEC1,249
0,6045c9fe56c8123a1d54a5b2,US Electronics,,Cable Box,RC5,-1
0,6045c9fe56c8123a1d54a5b1,US Electronics,,Cable Box,G.I. Cable,-1
0,6045c9fe56c8123a1d54a5b3,Uniden,1,Satellite,Denon,-1
0,6045c9fe56c8123a1d54a5b4,Velodyne,,Subwoofer,NEC1,69
0,6045c9fe56c8123a1d54a5b5,Vidikron,,Video Projector,RC5,-1
0,6045c9fe56c8123a1d54a5b6,VocoPro,32,Karaoke,Aiwa,1
0,6045c9fe56c8123a1d54a5b7,XORO,,Sat,NEC1,191
0,6045c9fe56c8123a1d54a5b8,Xantech,6,Programmer,NEC1,-1
0,6045c9fe56c8123a1d54a5b9,Xantech,6,Relay Module,NEC1,-1
0,6045c9ff56c8123a1d54a5ba,Yamaha,120,Amplifier,NEC1,-1
0,6045c9ff56c8123a1d54a5bc,Yamaha,125,Amplifier,NEC1,-1
0,6045c9ff56c8123a1d54a5bb,Yamaha,122,Amplifier,NEC1,-1
0,6045c9ff56c8123a1d54a5bf,Yamaha,121,CD Changer,NEC1,-1
0,6045c9ff56c8123a1d54a5bd,Yamaha,121,CD Changer,NEC,-1
0,6045c9ff56c8123a1d54a5be,Yamaha,122,CD Changer,NEC,-1
0,6045c9ff56c8123a1d54a5c0,Yamaha,122,CD Changer,NEC1,-1
0,6045c9ff56c8123a1d54a5c5,Yamaha,127,A/V Receiver,NEC1-f16,-1
0,6045c9ff56c8123a1d54a5c1,Yamaha,122,A/V Receiver,NEC1,-1
0,6045c9ff56c8123a1d54a5c4,Yamaha,126,A/V Receiver,NEC1-f16,-1
0,6045c9ff56c8123a1d54a5c3,Yamaha,127,A/V Receiver,NEC1,1
0,6045c9ff56c8123a1d54a5c8,Yamaha,127,A/V Receiver,NEC1-y1,1
0,6045c9ff56c8123a1d54a5c7,Yamaha,126,A/V Receiver,NEC1-y1,-1
0,6045c9ff56c8123a1d54a5c6,Yamaha,122,A/V Receiver,NEC1-y1,-1
0,6045c9ff56c8123a1d54a5c2,Yamaha,126,A/V Receiver,NEC1,-1
0,6045c9ff56c8123a1d54a5c9,Yamaha,124,Blu-Ray,NEC1,-1
0,6045c9ff56c8123a1d54a5cb,Yamaha,122,CD Jukebox,NEC1,-1
0,6045c9ff56c8123a1d54a5ca,Yamaha,121,CD Jukebox,NEC1,-1
0,6045c9ff56c8123a1d54a5cc,Yamaha,121,CD Jukebox,NEC2,-1
0,6045c9ff56c8123a1d54a5cd,Yamaha,127,CD-R,NEC1,-1
0,6045c9ff56c8123a1d54a5cf,Yamaha,122,CD Player,NEC,-1
0,6045c9ff56c8123a1d54a5d0,Yamaha,121,CD Player,NEC1,-1
0,6045c9ff56c8123a1d54a5d1,Yamaha,122,CD Player,NEC1,-1
0,6045c9ff56c8123a1d54a5d2,Yamaha,121,CD Player,NEC2,-1
0,6045c9ff56c8123a1d54a5ce,Yamaha,121,CD Player,NEC,-1
0,6045c9ff56c8123a1d54a5d3,Yamaha,121,CD Player,Pioneer,-1
0,6045c9ff56c8123a1d54a5d5,Yamaha,127,Cassette Tape,NEC1,-1
