__v,_id,brand,devicetype
0,6045c933a949c739d34f3a23,Lightolier,Lighting Controller
0,6045c933a949c739d34f3a24,Linksys,Media Adapter
0,6045c933a949c739d34f3a27,Linn,Surround Processor
0,6045c933a949c739d34f3a26,Linn,Classic music
0,6045c933a949c739d34f3a25,Linn,CD Player
0,6045c933a949c739d34f3a28,LiteOn,DVD Recorder
0,6045c933a949c739d34f3a29,LiteTouch,Lighting Controller
0,6045c933a949c739d34f3a2a,Loewe,DVD Player
0,6045c933a949c739d34f3a2b,Loewe,TV
0,6045c933a949c739d34f3a2c,Loewe,VCR
0,6045c934a949c739d34f3a2d,Lumagen,Scaler
0,6045c934a949c739d34f3a2f,Luxman,Receiver
0,6045c934a949c739d34f3a2e,Luxman,CD Player
0,6045c934a949c739d34f3a30,MAGIC LIGHTING,Lighting
0,6045c934a949c739d34f3a31,MGA,VCR
0,6045c934a949c739d34f3a32,MISSION,CD Player
0,6045c934a949c739d34f3a33,Madrigal,CD Player
0,6045c934a949c739d34f3a34,Madrigal,Receiver
0,6045c934a949c739d34f3a35,Magnum Dynalab,Tuner
0,6045c934a949c739d34f3a36,Magnavox,DSS
0,6045c934a949c739d34f3a38,Magnavox,DVD Recorder
0,6045c934a949c739d34f3a37,Magnavox,DVD Player
0,6045c934a949c739d34f3a39,Magnavox,TV
0,6045c934a949c739d34f3a3a,Magnavox,VCR
0,6045c934a949c739d34f3a3b,Makita,Drapery Controller
0,6045c935a949c739d34f3a3c,Malata,DVD Player
0,6045c935a949c739d34f3a3e,Marantz,Amplifier
0,6045c935a949c739d34f3a3d,Marantz,AM/FM Tuner
0,6045c935a949c739d34f3a3f,Marantz,CD Changer
0,6045c935a949c739d34f3a40,Marantz,CD Jukebox
0,6045c935a949c739d34f3a41,Marantz,CD Player
0,6045c935a949c739d34f3a42,Marantz,Cassette Tape
0,6045c935a949c739d34f3a43,Marantz,D-VHS
0,6045c935a949c739d34f3a44,Marantz,DVD
0,6045c935a949c739d34f3a45,Marantz,DVD Player
0,6045c935a949c739d34f3a46,Marantz,MP3 Player
0,6045c935a949c739d34f3a47,Marantz,Plasma
0,6045c935a949c739d34f3a48,Marantz,Plasma Displays
0,6045c935a949c739d34f3a49,Marantz,Pre-Amplifier
0,6045c935a949c739d34f3a4a,Marantz,Projector
0,6045c935a949c739d34f3a4b,Marantz,Receiver
0,6045c935a949c739d34f3a4c,Marantz,TV
0,6045c935a949c739d34f3a4d,Marantz,Tuner
0,6045c935a949c739d34f3a4e,Marantz,Tuner Section
0,6045c935a949c739d34f3a4f,Marantz,VCR
0,6045c935a949c739d34f3a50,Marantz,Video Projector
0,6045c935a949c739d34f3a51,Marantz,iPod Dock
0,6045c935a949c739d34f3a53,Mark Levinson,Pre-Amplifier
0,6045c935a949c739d34f3a52,Mark Levinson,CD Player
0,6045c935a949c739d34f3a54,Maxx,Plasma
0,6045c935a949c739d34f3a58,McIntosh,Laser Disc
0,6045c935a949c739d34f3a55,McIntosh,CD Player
0,6045c935a949c739d34f3a57,McIntosh,DVD Player
0,6045c935a949c739d34f3a59,McIntosh,Pre-Amplifier
0,6045c935a949c739d34f3a56,McIntosh,Control System
0,6045c935a949c739d34f3a5a,McIntosh,Receiver
0,6045c935a949c739d34f3a5b,Memorex,DVD Player
0,6045c935a949c739d34f3a5c,Memorex,TV
0,6045c935a949c739d34f3a5e,Meridian,CD Player
0,6045c935a949c739d34f3a60,Meridian,DVD
0,6045c935a949c739d34f3a5d,Meridian,800 System Remote
0,6045c935a949c739d34f3a61,Meridian,DVD Player
0,6045c935a949c739d34f3a62,Meridian,Pre-Amplifier
0,6045c935a949c739d34f3a5f,Meridian,CD-R
0,6045c935a949c739d34f3a63,Meridian,Processor
0,6045c935a949c739d34f3a64,Meridian,Remote Control
0,6045c935a949c739d34f3a65,Meridian,Surround Processor
0,6045c935a949c739d34f3a66,Meridian,System Remote
0,6045c935a949c739d34f3a67,Metronome,CD Player
0,6045c935a949c739d34f3a68,Micromega,DVD Player
0,6045c935a949c739d34f3a6b,Microsoft,Home Media PC
0,6045c935a949c739d34f3a69,Microsoft,DVD Player
0,6045c935a949c739d34f3a6c,Microsoft,Windows Media Center
0,6045c935a949c739d34f3a6a,Microsoft,Game Console
0,6045c936a949c739d34f3a6d,Midiland,Digital Decoder
0,6045c936a949c739d34f3a6e,Mintek,DVD Player
0,6045c936a949c739d34f3a6f,Mitsubishi,CD Player
0,6045c936a949c739d34f3a70,Mitsubishi,CD Player/Laser Disc
0,6045c936a949c739d34f3a71,Mitsubishi,Cable Box
0,6045c936a949c739d34f3a72,Mitsubishi,Cassette Tape
0,6045c936a949c739d34f3a73,Mitsubishi,DSS
0,6045c936a949c739d34f3a74,Mitsubishi,DVD
0,6045c936a949c739d34f3a75,Mitsubishi,DVD Player
0,6045c936a949c739d34f3a76,Mitsubishi,HDTV Receiver
0,6045c936a949c739d34f3a77,Mitsubishi,Laser Disc
0,6045c936a949c739d34f3a78,Mitsubishi,Monitor
0,6045c936a949c739d34f3a79,Mitsubishi,Receiver
0,6045c936a949c739d34f3a7a,Mitsubishi,Satellite
0,6045c936a949c739d34f3a7b,Mitsubishi,TV
0,6045c936a949c739d34f3a7c,Mitsubishi,Unknown
0,6045c936a949c739d34f3a7d,Mitsubishi,VCR
0,6045c936a949c739d34f3a7e,Mitsubishi,Video Projector
0,6045c936a949c739d34f3a7f,Motorola,Cable Box
0,6045c936a949c739d34f3a80,Motorola,Cox
0,6045c936a949c739d34f3a82,Motorola,DVR
0,6045c936a949c739d34f3a83,Motorola,IP box
0,6045c936a949c739d34f3a81,Motorola,DSS
0,6045c936a949c739d34f3a84,Motorola,Remote
0,6045c936a949c739d34f3a86,Myryad,Receiver
0,6045c936a949c739d34f3a85,Myryad,Pre-Amplifier
0,6045c936a949c739d34f3a88,NAD,CD Player
0,6045c936a949c739d34f3a89,NAD,Cassette Tape
0,6045c936a949c739d34f3a8a,NAD,Monitor
0,6045c936a949c739d34f3a8b,NAD,Receiver
0,6045c936a949c739d34f3a8c,NAD,Receiver/CD
0,6045c936a949c739d34f3a8d,NAD,Surround Processor
0,6045c936a949c739d34f3a8e,NAD,Tuner
0,6045c936a949c739d34f3a87,NAD,Amplifier
0,6045c936a949c739d34f3a8f,NAD,Unknown
0,6045c936a949c739d34f3a91,NEC,Receiver
0,6045c936a949c739d34f3a90,NEC,Monitor
0,6045c936a949c739d34f3a92,NEC,Surround Processor
0,6045c936a949c739d34f3a93,NEC,TV
0,6045c936a949c739d34f3a95,NEC,VCR
0,6045c936a949c739d34f3a94,NEC,Unknown
0,6045c936a949c739d34f3a96,NEC,Video Projector
0,6045c936a949c739d34f3a99,Nakamichi,DVD Player
0,6045c936a949c739d34f3a97,Nakamichi,Amplifier
0,6045c936a949c739d34f3a9a,Nakamichi,Receiver
0,6045c936a949c739d34f3a9b,Nakamichi,Tuner
0,6045c936a949c739d34f3a98,Nakamichi,CD Player
0,6045c936a949c739d34f3a9c,NET TV,TV
0,6045c937a949c739d34f3a9d,Niles Audio,Unknown
0,6045c937a949c739d34f3a9e,Nokia,Satellite
0,6045c937a949c739d34f3a9f,Novaplex,Cable Box
0,6045c937a949c739d34f3aa2,Onkyo,Cassette Tape
0,6045c937a949c739d34f3aa0,Onkyo,Amplifier
0,6045c937a949c739d34f3aa4,Onkyo,Laser Disc
0,6045c937a949c739d34f3aa3,Onkyo,DVD Player
0,6045c937a949c739d34f3aa1,Onkyo,CD Player
0,6045c937a949c739d34f3aa5,Onkyo,Receiver
0,6045c937a949c739d34f3aa7,Onkyo,Unknown
0,6045c937a949c739d34f3aa6,Onkyo,Tuner
0,6045c937a949c739d34f3aa8,Onkyo Integra,DVD Changer
0,6045c937a949c739d34f3aa9,Onkyo Integra,Receiver
0,6045c937a949c739d34f3aaa,PHAST,PLR-IR1
0,6045c937a949c739d34f3aab,PS Audio,CD Player
0,6045c937a949c739d34f3aaf,Panasonic,Plasma
0,6045c937a949c739d34f3aac,Panasonic,DVD Player
0,6045c937a949c739d34f3ab0,Panasonic,Receiver
0,6045c937a949c739d34f3aad,Panasonic,HDTV Tuner
0,6045c937a949c739d34f3ab1,Panasonic,TV
0,6045c937a949c739d34f3ab2,Panasonic,VCR
0,6045c937a949c739d34f3aae,Panasonic,Laser Disc
0,6045c937a949c739d34f3ab4,Parasound,Surround Processor
0,6045c937a949c739d34f3ab3,Parasound,Receiver
0,6045c937a949c739d34f3ab5,Philips,CD-R
0,6045c937a949c739d34f3ab6,Philips,DSS
0,6045c937a949c739d34f3ab8,Philips,Digital Recorder
0,6045c937a949c739d34f3ab9,Philips,Receiver
0,6045c937a949c739d34f3aba,Philips,TV
0,6045c937a949c739d34f3ab7,Philips,DVD Player
0,6045c937a949c739d34f3abb,Philips,VCR
0,6045c937a949c739d34f3abe,Pioneer,CD Player
0,6045c937a949c739d34f3abd,Pioneer,CD Jukebox
0,6045c937a949c739d34f3abf,Pioneer,Cable Box
0,6045c937a949c739d34f3ac0,Pioneer,Cassette Tape
0,6045c937a949c739d34f3ac1,Pioneer,DVD Changer
0,6045c937a949c739d34f3ac2,Pioneer,DVD Jukebox
0,6045c937a949c739d34f3ac3,Pioneer,DVD Player
0,6045c937a949c739d34f3ac4,Pioneer,Laser Disc
0,6045c937a949c739d34f3abc,Pioneer,Amplifier
0,6045c937a949c739d34f3ac5,Pioneer,Receiver
0,6045c937a949c739d34f3ac6,Pioneer,TV
0,6045c938a949c739d34f3ac7,Pragmatic,Router
0,6045c938a949c739d34f3ac8,Proceed,Surround Processor
0,6045c938a949c739d34f3ac9,Proscan,DVD Player
0,6045c938a949c739d34f3aca,Proscan,TV
0,6045c938a949c739d34f3acb,Proton,TV
0,6045c938a949c739d34f3acc,Quasar,TV
0,6045c938a949c739d34f3acd,RCA,DSS
0,6045c938a949c739d34f3acf,RCA,Laser Disc
0,6045c938a949c739d34f3ace,RCA,DVD Player
0,6045c938a949c739d34f3ad1,RCA,VCR
0,6045c938a949c739d34f3ad0,RCA,TV
0,6045c938a949c739d34f3ad2,RSQ,Karaoke
0,6045c938a949c739d34f3ad3,Rega,Receiver
0,6045c938a949c739d34f3ad4,Replay Networks,Digital Recorder
0,6045c938a949c739d34f3ad5,Rotel,CD Player
0,6045c938a949c739d34f3ad6,Rotel,Tuner
0,6045c939a949c739d34f3ad8,Runco,Line Doubler
0,6045c939a949c739d34f3ad9,Runco,Video Controller
0,6045c939a949c739d34f3ad7,Runco,Controller/DLP
0,6045c939a949c739d34f3ada,Runco,Video Projector
0,6045c939a949c739d34f3adb,Russound,Music Server
0,6045c939a949c739d34f3ade,Samsung,TV
0,6045c939a949c739d34f3adc,Samsung,Air Conditioner
0,6045c939a949c739d34f3add,Samsung,Rear Projection DLP TV
0,6045c939a949c739d34f3adf,Samsung,VCR
0,6045c939a949c739d34f3ae0,Sanyo,TV
0,6045c939a949c739d34f3ae1,Sanyo,Video Projector
0,6045c939a949c739d34f3ae2,Scientific Atlanta,Cable Box
0,6045c939a949c739d34f3ae3,Seleco,TV
0,6045c939a949c739d34f3ae7,Sharp,VCR
0,6045c939a949c739d34f3ae4,Sharp,DTV Decoder
0,6045c939a949c739d34f3ae8,Sharp,Video Projector
0,6045c939a949c739d34f3ae5,Sharp,Monitor
0,6045c939a949c739d34f3ae6,Sharp,TV
0,6045c939a949c739d34f3ae9,Sherwood,Receiver
0,6045c939a949c739d34f3aea,Sigma Designs,DVD Player
0,6045c93aa949c739d34f3aeb,Snell,Speaker
0,6045c93aa949c739d34f3aed,Sonance,System Controller
0,6045c93aa949c739d34f3aec,Sonance,Distributed Audio
0,6045c93aa949c739d34f3aee,Sunfire,Surround Processor
0,6045c93aa949c739d34f3af0,Symphonic,VCR
0,6045c93aa949c739d34f3aef,Symphonic,TV
0,6045c93aa949c739d34f3af1,Sony,Boombox
0,6045c93aa949c739d34f3af2,Sony,CD Changer
0,6045c93aa949c739d34f3af3,Sony,CD Jukebox
0,6045c93aa949c739d34f3af4,Sony,CD Player
0,6045c93aa949c739d34f3af5,Sony,Cassette Tape
0,6045c93aa949c739d34f3af7,Sony,DSP
0,6045c93aa949c739d34f3af6,Sony,DAT
0,6045c93aa949c739d34f3af8,Sony,DSS
0,6045c93aa949c739d34f3af9,Sony,DV Cam
0,6045c93aa949c739d34f3afa,Sony,DVD Player
0,6045c93aa949c739d34f3afb,Sony,Digital Recorder
0,6045c93aa949c739d34f3afc,Sony,Laser Disc
0,6045c93aa949c739d34f3afd,Sony,Mini-Disc
0,6045c93aa949c739d34f3afe,Sony,Pre-Amplifier
0,6045c93aa949c739d34f3aff,Sony,Receiver
0,6045c93aa949c739d34f3b00,Sony,Surround Processor
0,6045c93aa949c739d34f3b01,Sony,TV
0,6045c93aa949c739d34f3b02,Sony,TiVo
0,6045c93aa949c739d34f3b03,Sony,VCR
0,6045c93aa949c739d34f3b04,Sony,Video Projector
0,6045c93aa949c739d34f3b05,TEAC,DVD Player
0,6045c93aa949c739d34f3b06,Terratec,Internet Radio
0,6045c93aa949c739d34f3b07,Telemann,PC HDTV Tuner Card
0,6045c93aa949c739d34f3b08,Theta Digital,DVD Player
0,6045c93aa949c739d34f3b09,Theta Digital,Surround Processor
0,6045c93aa949c739d34f3b0a,TiVo,PVR
0,6045c93aa949c739d34f3b0b,TiVo,TiVo
0,6045c93aa949c739d34f3b0d,Toshiba,TV
0,6045c93aa949c739d34f3b0c,Toshiba,DVD Player
0,6045c93aa949c739d34f3b0e,Toshiba,VCR
0,6045c93ba949c739d34f3b0f,Turtle Beach,MP3 Player
0,6045c93ba949c739d34f3b10,US Electronics,Cable Box
0,6045c93ba949c739d34f3b11,Uniden,Satellite
0,6045c93ba949c739d34f3b12,Velodyne,Subwoofer
0,6045c93ba949c739d34f3b13,Vidikron,Video Projector
0,6045c93ba949c739d34f3b14,VocoPro,Karaoke
0,6045c93ba949c739d34f3b15,XORO,Sat
0,6045c93ba949c739d34f3b16,Xantech,Programmer
0,6045c93ba949c739d34f3b17,Xantech,Relay Module
0,6045c93ca949c739d34f3b18,Yamakawa,DVD Player
0,6045c93ca949c739d34f3b1a,Yamaha,Amplifier
0,6045c93ca949c739d34f3b1c,Yamaha,CD Changer
0,6045c93ca949c739d34f3b19,Yamaha,A/V Receiver
0,6045c93ca949c739d34f3b1b,Yamaha,Blu-Ray
0,6045c93ca949c739d34f3b1d,Yamaha,CD Jukebox
0,6045c93ca949c739d34f3b1e,Yamaha,CD Player
0,6045c93ca949c739d34f3b1f,Yamaha,CD-R
0,6045c93ca949c739d34f3b20,Yamaha,Cassette Tape
0,6045c93ca949c739d34f3b21,Yamaha,DAT
0,6045c93ca949c739d34f3b22,Yamaha,DSP
0,6045c93ca949c739d34f3b24,Yamaha,DVD Changer
0,6045c93ca949c739d34f3b23,Yamaha,DVD
0,6045c93ca949c739d34f3b25,Yamaha,DVD Player
0,6045c93ca949c739d34f3b26,Yamaha,DVD Pre-amp
0,6045c93ca949c739d34f3b27,Yamaha,DVD Receiver
0,6045c93ca949c739d34f3b28,Yamaha,DVR
0,6045c93ca949c739d34f3b29,Yamaha,Laser Disc
0,6045c93ca949c739d34f3b2a,Yamaha,Mini System
0,6045c93ca949c739d34f3b2b,Yamaha,Music Server
0,6045c93ca949c739d34f3b2d,Yamaha,Projector
0,6045c93ca949c739d34f3b2c,Yamaha,Plasma
0,6045c93ca949c739d34f3b2e,Yamaha,Receiver
0,6045c93ca949c739d34f3b2f,Yamaha,Sound Projector
0,6045c93ca949c739d34f3b30,Yamaha,Stereo Receiver
0,6045c93ca949c739d34f3b31,Yamaha,Tuner
0,6045c93ca949c739d34f3b32,Yamaha,Video Projector
0,6045c93ca949c739d34f3b33,Yamaha,iPod Dock
0,6045c93ca949c739d34f3b35,Zenith,VCR
0,6045c93ca949c739d34f3b34,Zenith,TV
0,6045c93ca949c739d34f3b36,Zenith,Video Projector
0,6045c93ca949c739d34f3b37,Zinwell,Satellite Receiver
0,6045c93ca949c739d34f3b38,e:max,DVD Player
0,6045c93ca949c739d34f3b3a,iPort,iPod
0,6045c93ca949c739d34f3b39,iPort,MP3 Player
0,6045c93ca949c739d34f3b3b,iPort,iPort
